ID,County,Acres,InstallType,UrbanRural,Class,DistSub_100,Percent_100,Substation_100,HIFLD_100,DistSub_200,Percent_200,Substation_200,HIFLD_200,DistSub_CAISO,Percent_CAISO,Substation_CAISO,HIFLD_CAISO,SolarTech,Area,Length
3850,San Joaquin,1.949147219,Ground,Rural,Ground - Rural,2.015547468,25-50,Bellota,305708,2.015547468,0-25,Bellota,305708,2.015547468,0-25,Bellota,305708,Outside,7887.950497,357.2111483
3851,San Joaquin,9.704129715,Ground,Rural,Ground - Rural,5.299108,50-75,Lockeford,300823,5.299108,25-50,Lockeford,300823,5.299108,50-75,Lockeford,300823,Outside,39271.37367,793.0283352
3852,San Joaquin,1.880787078,Parking,Urban,Parking - Urban,1.415762592,25-50,Eight Mile,308241,1.415762592,0-25,Eight Mile,308241,3.95044657,25-50,Stagg,309735,Within,7611.309574,346.1860919
3853,San Joaquin,4.722206954,Rooftop,Urban,Rooftop - Urban,0.586685865,0-25,Eight Mile,308241,0.586685865,0-25,Eight Mile,308241,4.196507086,25-50,Stagg,309735,Within,19110.16762,631.0485862
3854,San Joaquin,1.427088877,Parking,Urban,Parking - Urban,0.500599509,0-25,Eight Mile,308241,0.500599509,0-25,Eight Mile,308241,4.303232051,25-50,Stagg,309735,Within,5775.248763,308.554579
3855,San Joaquin,0.90103108,Parking,Urban,Parking - Urban,1.32506109,0-25,Eight Mile,308241,1.32506109,0-25,Eight Mile,308241,4.112411618,25-50,Stagg,309735,Within,3646.331063,344.7450317
3856,San Joaquin,2.769047563,Rooftop,Urban,Rooftop - Urban,0.501178406,0-25,Eight Mile,308241,0.501178406,0-25,Eight Mile,308241,4.271060336,25-50,Stagg,309735,Within,11205.97476,428.2636448
3857,San Joaquin,0.838904812,Rooftop,Urban,Rooftop - Urban,0.449764925,0-25,Eight Mile,308241,0.449764925,0-25,Eight Mile,308241,4.369049792,25-50,Stagg,309735,Within,3394.939277,243.1303857
3858,San Joaquin,2.623139259,Rooftop,Urban,Rooftop - Urban,0.26168507,0-25,Eight Mile,308241,0.26168507,0-25,Eight Mile,308241,4.501816274,25-50,Stagg,309735,Within,10615.50456,480.1186705
3859,San Joaquin,1.866547652,Ground,Rural,Ground - Rural,2.50526469,25-50,Lockeford,300823,2.50526469,0-25,Lockeford,300823,2.50526469,0-25,Lockeford,300823,Outside,7553.661766,382.6827684
3860,San Joaquin,2.677498369,Ground,Urban,Ground - Urban,5.694260135,50-75,Lockeford,300823,5.694260135,25-50,Lockeford,300823,5.694260135,50-75,Lockeford,300823,Outside,10835.31052,674.5304352
3861,San Joaquin,4.836600019,Rooftop,Urban,Rooftop - Urban,4.548107282,50-75,Lodi Stig,304595,4.548107282,25-50,Lodi Stig,304595,8.109770802,50-75,Lockeford,300823,Outside,19573.09442,622.4976807
3862,San Joaquin,2.856000459,Rooftop,Urban,Rooftop - Urban,5.0084129,50-75,Lodi Stig,304595,5.0084129,25-50,Lodi Stig,304595,7.7437546,50-75,Lockeford,300823,Within,11557.8737,434.4928083
3863,San Joaquin,10.98980677,Ground,Rural,Ground - Rural,1.005581902,0-25,Lockeford,300823,1.005581902,0-25,Lockeford,300823,1.005581902,0-25,Lockeford,300823,Outside,44474.36692,842.4611301
3864,San Joaquin,0.730880007,Parking,Urban,Parking - Urban,4.788949024,50-75,Lockeford,300823,4.788949024,25-50,Lockeford,300823,4.788949024,25-50,Lockeford,300823,Within,2957.776461,307.6334308
3865,San Joaquin,1.945553226,Ground,Rural,Ground - Rural,5.322329882,50-75,Lockeford,300823,5.322329882,25-50,Lockeford,300823,5.322329882,50-75,Lockeford,300823,Outside,7873.407441,352.5173019
3866,San Joaquin,3.408834245,Rooftop,Rural,Rooftop - Rural,4.44211081,50-75,Lockeford,300823,4.44211081,25-50,Lockeford,300823,4.44211081,25-50,Lockeford,300823,Within,13795.08893,527.3152019
3867,San Joaquin,0.68108991,Rooftop,Rural,Rooftop - Rural,4.606699203,50-75,Lockeford,300823,4.606699203,25-50,Lockeford,300823,4.606699203,25-50,Lockeford,300823,Within,2756.281174,279.3504701
3868,San Joaquin,1.000740593,Rooftop,Rural,Rooftop - Rural,4.55913939,50-75,Lockeford,300823,4.55913939,25-50,Lockeford,300823,4.55913939,25-50,Lockeford,300823,Within,4049.868605,277.1672761
3869,San Joaquin,12.76184386,Ground,Rural,Ground - Rural,1.321710679,0-25,Lockeford,300823,1.321710679,0-25,Lockeford,300823,1.321710679,0-25,Lockeford,300823,Outside,51645.5563,961.8505562
3870,San Joaquin,1.070251992,Rooftop,Urban,Rooftop - Urban,5.047811832,50-75,Lockeford,300823,5.047811832,25-50,Lockeford,300823,5.047811832,25-50,Lockeford,300823,Within,4331.181529,398.5291263
3871,San Joaquin,0.569011121,Ground,Rural,Ground - Rural,7.669827984,75-100,Lockeford,300823,7.669827984,50-75,Lockeford,300823,7.669827984,50-75,Lockeford,300823,Outside,2302.715548,194.4614497
3872,San Joaquin,0.554530746,Ground,Rural,Ground - Rural,4.403813806,50-75,Camanche Dam,300479,6.112350308,25-50,Lockeford,300823,6.112350308,50-75,Lockeford,300823,Outside,2244.114232,192.2289319
3873,San Joaquin,1.607296145,Rooftop,Rural,Rooftop - Rural,9.447718647,75-100,Grand Island,307509,9.664281955,50-75,Lodi Stig,304595,9.447718647,75-100,Grand Island,307509,Outside,6504.522675,323.2966528
3874,San Joaquin,0.811224386,Ground,Rural,Ground - Rural,1.624523033,25-50,Unknown,308420,7.285331739,50-75,Cosumnes,301399,8.513119028,50-75,Lockeford,300823,Outside,3282.922102,227.302047
3875,San Luis Obispo,3.395917954,Ground,Urban,Ground - Urban,1.155497633,0-25,Unknown,302528,3.490505515,25-50,Mesa,303861,3.490505515,25-50,Mesa,303861,Within,13742.8016,630.3592825
3876,San Luis Obispo,1.44264883,Rooftop,Urban,Rooftop - Urban,2.019237383,25-50,Oceano,304296,11.52719846,50-75,Mesa,303861,9.389412006,75-100,San Luis Obispo,300403,Within,5838.216345,319.7007201
3877,San Luis Obispo,2.316239151,Rooftop,Urban,Rooftop - Urban,2.062896173,25-50,Oceano,304296,11.60208135,50-75,Mesa,303861,9.35064902,75-100,San Luis Obispo,300403,Within,9373.530436,418.1459457
3878,San Luis Obispo,2.023142687,Rooftop,Urban,Rooftop - Urban,2.368024638,25-50,Oceano,304296,11.95782558,50-75,Mesa,303861,9.119915659,75-100,San Luis Obispo,300403,Within,8187.405949,390.6252754
3879,San Luis Obispo,0.882311532,Ground,Rural,Ground - Rural,2.571876809,25-50,Unknown,306853,9.242183699,50-75,Mesa,303861,9.242183699,75-100,Mesa,303861,Outside,3570.605297,283.3541477
3880,San Luis Obispo,2.098714859,Parking,Rural,Parking - Rural,4.006479227,50-75,Oceano,304296,13.11097749,75-100,Diablo Canyon,307300,8.212878144,50-75,San Luis Obispo,300403,Within,8493.241039,695.6845501
3881,San Luis Obispo,1.314336105,Rooftop,Urban,Rooftop - Urban,2.67892839,25-50,Foothill,300214,9.321477288,50-75,Diablo Canyon,307300,3.035064934,25-50,San Luis Obispo,300403,Within,5318.950169,328.108718
3882,San Luis Obispo,3.002097168,Rooftop,Urban,Rooftop - Urban,2.481177537,25-50,Foothill,300214,9.100037624,50-75,Diablo Canyon,307300,3.227483052,25-50,San Luis Obispo,300403,Within,12149.12122,452.9629389
3883,San Luis Obispo,3.163387028,Rooftop,Urban,Rooftop - Urban,2.620766634,25-50,Foothill,300214,9.496091467,50-75,Diablo Canyon,307300,2.831315247,25-50,San Luis Obispo,300403,Within,12801.82332,483.8557415
3884,San Luis Obispo,1.259474772,Parking,Urban,Parking - Urban,1.959433658,25-50,San Luis Obispo,300403,10.41576733,50-75,Diablo Canyon,307300,1.959433658,0-25,San Luis Obispo,300403,Within,5096.934734,289.0141023
3885,San Luis Obispo,3.634545161,Parking,Urban,Parking - Urban,1.66904435,25-50,San Luis Obispo,300403,11.91109078,50-75,Diablo Canyon,307300,1.66904435,0-25,San Luis Obispo,300403,Within,14708.54323,583.3144268
3886,San Luis Obispo,1.987549485,Rooftop,Urban,Rooftop - Urban,1.883512182,25-50,Foothill,300214,11.14748624,50-75,Diablo Canyon,307300,1.782230152,0-25,Mustang,310731,Within,8043.341776,390.797645
3887,San Luis Obispo,1.259837121,Parking,Rural,Parking - Rural,2.715553352,25-50,San Luis Obispo,300403,12.18557429,75-100,Diablo Canyon,307300,1.06193888,0-25,Mustang,310731,Within,5098.400337,299.6955651
3888,San Luis Obispo,107.7987649,Ground,Rural,Ground - Rural,9.375698354,75-100,Solar,304105,9.375698354,50-75,Solar,304105,4.434800719,25-50,Caliente,300126,Within,436246.0667,3312.512425
3889,San Luis Obispo,72.90701174,Ground,Rural,Ground - Rural,8.506012484,75-100,Solar,304105,8.506012484,50-75,Solar,304105,4.501903537,25-50,Caliente,300126,Outside,295044.3986,2741.826201
3890,San Luis Obispo,214.102918,Ground,Rural,Ground - Rural,10.72011899,75-100,Solar,304105,10.72011899,50-75,Solar,304105,4.725300932,25-50,Caliente,300126,Outside,866448.8775,4780.295015
3891,San Luis Obispo,19.36439938,Ground,Rural,Ground - Rural,2.240740876,25-50,Foothill,300214,9.988317044,50-75,Morro Bay,307072,2.136136686,0-25,Mustang,310731,Within,78365.38344,1422.404139
3892,San Luis Obispo,314.1251358,Ground,Rural,Ground - Rural,8.150209287,75-100,Solar,304105,8.150209287,50-75,Solar,304105,3.808899371,25-50,Caliente,300126,Outside,1271223.341,6036.69693
3893,San Luis Obispo,183.3528652,Ground,Rural,Ground - Rural,9.122794167,75-100,Solar,304105,9.122794167,50-75,Solar,304105,3.181892642,25-50,Caliente,300126,Outside,742005.7028,4423.704649
3894,San Luis Obispo,102.3885284,Ground,Rural,Ground - Rural,10.10811383,75-100,Solar,304105,10.10811383,50-75,Solar,304105,3.753507937,25-50,Caliente,300126,Outside,414347.8307,3018.170992
3895,San Luis Obispo,23.34030646,Ground,Rural,Ground - Rural,9.744879529,75-100,Solar,304105,9.744879529,50-75,Solar,304105,3.317278813,25-50,Caliente,300126,Within,94455.08067,1314.890387
3896,San Luis Obispo,137.4826104,Ground,Rural,Ground - Rural,7.813388536,75-100,Solar,304105,7.813388536,50-75,Solar,304105,2.217063411,0-25,Caliente,300126,Outside,556374.4266,5251.391452
3897,San Luis Obispo,84.54151118,Ground,Rural,Ground - Rural,7.466463566,75-100,Solar,304105,7.466463566,50-75,Solar,304105,2.06202856,0-25,Caliente,300126,Outside,342132.0501,2764.091
3898,San Luis Obispo,0.528109352,Ground,Rural,Ground - Rural,2.330061851,25-50,Solar,304105,2.330061851,0-25,Solar,304105,7.162421059,50-75,Caliente,300126,Outside,2137.19126,186.1632968
3899,San Luis Obispo,915.8811869,Ground,Rural,Ground - Rural,1.317311082,0-25,Solar,304105,1.317311082,0-25,Solar,304105,7.55014027,50-75,Caliente,300126,Outside,3706481.699,8594.823221
3900,San Luis Obispo,118.3050821,Ground,Rural,Ground - Rural,1.253228491,0-25,Solar,304105,1.253228491,0-25,Solar,304105,7.147924973,50-75,Caliente,300126,Outside,478776.0372,3176.486583
3901,San Luis Obispo,104.8067542,Ground,Rural,Ground - Rural,0.128021514,0-25,Solar,304105,0.128021514,0-25,Solar,304105,8.029378587,50-75,Caliente,300126,Outside,424139.5416,2708.990977
3902,San Luis Obispo,706.5884553,Ground,Rural,Ground - Rural,1.174860724,0-25,Solar,304105,1.174860724,0-25,Solar,304105,6.211803983,50-75,Caliente,300126,Outside,2859478.934,8382.613306
3903,San Luis Obispo,487.7767418,Ground,Rural,Ground - Rural,0.131978184,0-25,Solar,304105,0.131978184,0-25,Solar,304105,7.104376973,50-75,Caliente,300126,Outside,1973970.308,5621.054852
3904,San Luis Obispo,1.416288121,Ground,Rural,Ground - Rural,8.91740105,75-100,San Luis Obispo,300403,15.86953499,75-100,Morro Bay,307072,6.431854239,50-75,Mustang,310731,Outside,5731.537122,308.7807236
3905,San Luis Obispo,0.753274988,Parking,Urban,Parking - Urban,0.495603504,0-25,Morro Bay,307072,0.495603504,0-25,Morro Bay,307072,0.495603504,0-25,Morro Bay,307072,Within,3048.409054,231.2312349
3906,San Luis Obispo,1.268379588,Parking,Urban,Parking - Urban,0.602425768,0-25,Morro Bay,307072,0.602425768,0-25,Morro Bay,307072,0.602425768,0-25,Morro Bay,307072,Outside,5132.975616,405.2907615
3907,San Luis Obispo,30.24682956,Ground,Rural,Ground - Rural,0.114396474,0-25,Solar,304105,0.114396474,0-25,Solar,304105,8.182404514,50-75,Caliente,300126,Outside,122404.9953,1389.90535
3908,San Luis Obispo,75.91933044,Ground,Rural,Ground - Rural,1.516528458,25-50,Solar,304105,1.516528458,0-25,Solar,304105,9.584228424,75-100,Caliente,300126,Outside,307234.7195,2222.965521
3909,San Luis Obispo,18.13258396,Ground,Rural,Ground - Rural,0.315070809,0-25,Solar,304105,0.315070809,0-25,Solar,304105,8.026560299,50-75,Caliente,300126,Outside,73380.25702,1120.77798
3910,San Luis Obispo,356.4039479,Ground,Rural,Ground - Rural,0.073804705,0-25,Solar,304105,0.073804705,0-25,Solar,304105,7.006357293,50-75,Caliente,300126,Outside,1442293.3,6060.049217
3911,San Luis Obispo,533.3584832,Ground,Rural,Ground - Rural,0.65081023,0-25,Solar,304105,0.65081023,0-25,Solar,304105,8.556403709,50-75,Caliente,300126,Outside,2158529.857,6835.665354
3912,San Luis Obispo,0.33406641,Ground,Rural,Ground - Rural,10.3504406,75-100,Foothill,300214,14.64251502,75-100,Morro Bay,307072,7.256102114,50-75,Mustang,310731,Outside,1351.924165,147.245385
3913,San Luis Obispo,3.242274564,Ground,Rural,Ground - Rural,16.84749829,75-100,San Luis Obispo,300403,21.38746179,75-100,Morro Bay,307072,11.40103605,75-100,Templeton,308323,Outside,13121.0722,526.721367
3914,San Luis Obispo,0.808415712,Ground,Rural,Ground - Rural,20.26213939,75-100,Foothill,300214,21.14948917,75-100,Morro Bay,307072,7.357096614,50-75,Templeton,308323,Outside,3271.55203,243.0435152
3915,San Luis Obispo,15.49594466,Ground,Rural,Ground - Rural,15.90382825,75-100,Morro Bay,307072,15.90382825,75-100,Morro Bay,307072,0.165526631,0-25,Templeton,308323,Outside,62710.10633,1004.343314
3916,San Luis Obispo,1.177929211,Ground,Rural,Ground - Rural,22.23683469,75-100,Foothill,300214,23.34954647,75-100,Morro Bay,307072,9.170019179,75-100,Templeton,308323,Outside,4766.933279,288.4522133
3917,San Luis Obispo,2.627050741,Rooftop,Urban,Rooftop - Urban,16.89817963,75-100,Morro Bay,307072,16.89817963,75-100,Morro Bay,307072,2.209160498,0-25,Templeton,308323,Within,10631.33488,426.1371626
3918,San Luis Obispo,0.845961866,Rooftop,Urban,Rooftop - Urban,17.45252045,75-100,Morro Bay,307072,17.45252045,75-100,Morro Bay,307072,2.510253877,0-25,Templeton,308323,Within,3423.500512,282.0577745
3919,San Luis Obispo,5.277992228,Rooftop,Urban,Rooftop - Urban,17.53044658,75-100,Morro Bay,307072,17.53044658,75-100,Morro Bay,307072,2.609614138,0-25,Templeton,308323,Within,21359.36413,629.7446186
3920,San Luis Obispo,9.395123831,Ground,Urban,Ground - Urban,17.82748275,75-100,Morro Bay,307072,17.82748275,75-100,Morro Bay,307072,2.77918342,25-50,Templeton,308323,Outside,38020.87968,803.1872797
3921,San Luis Obispo,2.799897762,Rooftop,Urban,Rooftop - Urban,19.08871172,75-100,Morro Bay,307072,19.08871172,75-100,Morro Bay,307072,3.93264932,25-50,Templeton,308323,Within,11330.81796,464.1735647
3922,San Luis Obispo,1.774208345,Rooftop,Urban,Rooftop - Urban,19.10315604,75-100,Morro Bay,307072,19.10315604,75-100,Morro Bay,307072,4.051266715,25-50,Templeton,308323,Within,7179.997522,346.0702658
3923,San Luis Obispo,4.475158972,Parking,Urban,Parking - Urban,19.62214122,75-100,Morro Bay,307072,19.62214122,75-100,Morro Bay,307072,4.221582523,25-50,Templeton,308323,Within,18110.36908,778.805914
3924,San Luis Obispo,3.32467709,Ground,Rural,Ground - Rural,21.80203079,75-100,Morro Bay,307072,21.80203079,75-100,Morro Bay,307072,6.03788355,50-75,Templeton,308323,Outside,13454.56389,522.5590296
3925,San Luis Obispo,0.646435768,Parking,Urban,Parking - Urban,21.43683577,75-100,Morro Bay,307072,21.43683577,75-100,Morro Bay,307072,5.951919453,50-75,Templeton,308323,Within,2616.04312,211.4649621
3926,San Luis Obispo,1.042047496,Parking,Urban,Parking - Urban,20.51564071,75-100,Morro Bay,307072,20.51564071,75-100,Morro Bay,307072,5.939884571,50-75,Templeton,308323,Within,4217.033535,259.8561465
3927,San Luis Obispo,0.456787318,Rooftop,Urban,Rooftop - Urban,21.69792149,75-100,Morro Bay,307072,21.69792149,75-100,Morro Bay,307072,6.243806941,50-75,Templeton,308323,Within,1848.560024,182.8719123
3928,San Luis Obispo,0.194955281,Parking,Urban,Parking - Urban,20.78800919,75-100,Morro Bay,307072,20.78800919,75-100,Morro Bay,307072,6.148719512,50-75,Templeton,308323,Within,788.9591942,112.4515019
3929,San Luis Obispo,0.243065863,Parking,Urban,Parking - Urban,20.7873644,75-100,Morro Bay,307072,20.7873644,75-100,Morro Bay,307072,6.130337285,50-75,Templeton,308323,Within,983.6566057,186.746727
3930,San Luis Obispo,0.096808519,Parking,Urban,Parking - Urban,20.78795628,75-100,Morro Bay,307072,20.78795628,75-100,Morro Bay,307072,6.174212075,50-75,Templeton,308323,Within,391.771595,82.81048688
3931,San Luis Obispo,0.534467978,Parking,Urban,Parking - Urban,20.86998662,75-100,Morro Bay,307072,20.86998662,75-100,Morro Bay,307072,6.186584492,50-75,Templeton,308323,Within,2162.919264,236.4575868
3932,San Luis Obispo,0.275655964,Parking,Urban,Parking - Urban,20.8397047,75-100,Morro Bay,307072,20.8397047,75-100,Morro Bay,307072,6.188812011,50-75,Templeton,308323,Within,1115.544525,179.5184435
3933,San Luis Obispo,0.324628577,Parking,Urban,Parking - Urban,20.84693897,75-100,Morro Bay,307072,20.84693897,75-100,Morro Bay,307072,6.21465582,50-75,Templeton,308323,Within,1313.730223,173.0450217
3934,San Luis Obispo,2.428528881,Rooftop,Urban,Rooftop - Urban,22.27440745,75-100,Morro Bay,307072,22.27440745,75-100,Morro Bay,307072,6.743080403,50-75,Templeton,308323,Outside,9827.945489,523.8072469
3935,San Luis Obispo,1.974475056,Rooftop,Urban,Rooftop - Urban,22.07342048,75-100,Morro Bay,307072,22.07342048,75-100,Morro Bay,307072,6.703408107,50-75,Templeton,308323,Within,7990.449001,358.0808875
3936,San Luis Obispo,21.276903,Ground,Rural,Ground - Rural,20.55488759,75-100,Morro Bay,307072,20.55488759,75-100,Morro Bay,307072,7.031790695,50-75,Templeton,308323,Outside,86105.39597,1488.030735
3937,San Luis Obispo,2.890004377,Ground,Rural,Ground - Rural,24.30153722,75-100,Morro Bay,307072,24.30153722,75-100,Morro Bay,307072,8.401140474,50-75,Templeton,308323,Outside,11695.45155,463.6751224
3938,San Luis Obispo,1.046197699,Ground,Rural,Ground - Rural,22.37810992,75-100,Morro Bay,307072,22.37810992,75-100,Morro Bay,307072,7.240284965,50-75,Templeton,308323,Outside,4233.828279,306.1678238
3939,San Luis Obispo,2.145979445,Rooftop,Rural,Rooftop - Rural,26.11902204,75-100,Morro Bay,307072,26.11902204,75-100,Morro Bay,307072,10.20193355,75-100,Templeton,308323,Outside,8684.505922,387.7704773
3940,San Luis Obispo,1.555954285,Rooftop,Rural,Rooftop - Rural,26.0847244,75-100,Morro Bay,307072,26.0847244,75-100,Morro Bay,307072,10.16765535,75-100,Templeton,308323,Outside,6296.742907,333.7091799
3941,San Luis Obispo,4.028952457,Ground,Rural,Ground - Rural,24.78160544,75-100,Morro Bay,307072,24.78160544,75-100,Morro Bay,307072,9.5211859,75-100,Templeton,308323,Outside,16304.65522,544.1466256
3942,San Luis Obispo,3.712273675,Ground,Rural,Ground - Rural,26.56455372,75-100,Morro Bay,307072,26.56455372,75-100,Morro Bay,307072,11.99240679,75-100,Templeton,308323,Outside,15023.11322,497.044776
3943,San Luis Obispo,0.766889399,Parking,Rural,Parking - Rural,27.80531779,75-100,Morro Bay,307072,27.80531779,75-100,Morro Bay,307072,13.88936491,75-100,Templeton,308323,Within,3103.503165,223.8173433
3944,San Luis Obispo,3.251466257,Ground,Rural,Ground - Rural,28.17234021,75-100,Morro Bay,307072,28.17234021,75-100,Morro Bay,307072,14.30476959,75-100,Templeton,308323,Within,13158.26638,527.8735801
3945,San Mateo,2.486521062,Parking,Rural,Parking - Rural,2.377221465,25-50,S.L.A.C,300995,2.377221465,0-25,S.L.A.C,300995,15.93204502,75-100,Scott,300561,Within,10062.60595,416.1301698
3946,San Mateo,3.599592561,Parking,Rural,Parking - Rural,1.504523175,25-50,Jefferson,304264,1.504523175,0-25,Jefferson,304264,17.54740989,75-100,Scott,300561,Within,14567.09296,588.0797407
3947,San Mateo,2.409336721,Parking,Urban,Parking - Urban,2.647642629,25-50,Cooley Landing,300115,3.110001456,0-25,Ravenswood,308197,13.09647163,75-100,Scott,300561,Within,9750.27897,583.7556024
3948,San Mateo,0.405062922,Rooftop,Urban,Rooftop - Urban,1.719096235,25-50,Cooley Landing,300115,2.118253772,0-25,Ravenswood,308197,12.67318708,75-100,Los Esteros,310258,Within,1639.238236,176.840015
3949,San Mateo,0.553571469,Rooftop,Urban,Rooftop - Urban,1.906495695,25-50,Cooley Landing,300115,2.166942583,0-25,Ravenswood,308197,12.90176574,75-100,Los Esteros,310258,Within,2240.233292,203.4419691
3950,San Mateo,0.641668205,Rooftop,Urban,Rooftop - Urban,1.866481088,25-50,Cooley Landing,300115,2.101831817,0-25,Ravenswood,308197,12.88559862,75-100,Los Esteros,310258,Within,2596.750571,213.2841991
3951,San Mateo,0.697097973,Rooftop,Urban,Rooftop - Urban,1.837923289,25-50,Cooley Landing,300115,2.057811685,0-25,Ravenswood,308197,12.87245746,75-100,Los Esteros,310258,Within,2821.066564,212.5025863
3952,San Mateo,0.647929047,Parking,Urban,Parking - Urban,0.642225281,0-25,Cooley Landing,300115,1.385348585,0-25,Ravenswood,308197,11.78533018,75-100,Los Esteros,310258,Within,2622.08716,237.6261153
3953,San Mateo,3.483181415,Rooftop,Urban,Rooftop - Urban,1.285717757,0-25,Bair,306828,4.067977039,25-50,Jefferson,304264,15.9235142,75-100,Los Esteros,310258,Within,14095.98181,482.2875621
3954,San Mateo,1.704909102,Parking,Urban,Parking - Urban,1.473614687,25-50,Ravenswood,308197,1.473614687,0-25,Ravenswood,308197,12.99485797,75-100,Los Esteros,310258,Within,6899.542239,445.4510208
3955,San Mateo,4.096841841,Rooftop,Urban,Rooftop - Urban,1.758432775,25-50,Ravenswood,308197,1.758432775,0-25,Ravenswood,308197,13.32623294,75-100,Los Esteros,310258,Within,16579.39671,523.9188209
3956,San Mateo,3.115734054,Rooftop,Urban,Rooftop - Urban,1.34753753,0-25,Ravenswood,308197,1.34753753,0-25,Ravenswood,308197,12.89515743,75-100,Los Esteros,310258,Within,12609.02381,1103.246301
3957,San Mateo,1.650229366,Rooftop,Urban,Rooftop - Urban,1.660554789,25-50,Ravenswood,308197,1.660554789,0-25,Ravenswood,308197,13.29765051,75-100,Los Esteros,310258,Within,6678.267347,326.7246915
3958,San Mateo,1.53617979,Rooftop,Urban,Rooftop - Urban,2.76010198,25-50,Bair,306828,4.374731185,25-50,Jefferson,304264,15.25539861,75-100,Martin,301170,Within,6216.71445,329.6662631
3959,San Mateo,1.597074469,Rooftop,Urban,Rooftop - Urban,2.810989972,50-75,Bair,306828,4.42194851,25-50,Jefferson,304264,15.18755388,75-100,Martin,301170,Within,6463.161157,343.1410108
3960,San Mateo,1.663073404,Rooftop,Urban,Rooftop - Urban,0.351758677,0-25,Bay Meadows,300820,2.243313093,0-25,San Mateo,300828,11.93127572,75-100,Martin,301170,Within,6730.24982,333.7577697
3961,San Mateo,3.153860048,Rooftop,Urban,Rooftop - Urban,0.664428696,0-25,Bay Meadows,300820,2.538260933,0-25,San Mateo,300828,12.13840124,75-100,Martin,301170,Within,12763.29065,473.6392848
3962,San Mateo,1.899560562,Parking,Urban,Parking - Urban,1.402466462,25-50,Bay Meadows,300820,2.403722161,0-25,San Mateo,300828,11.74184007,75-100,Martin,301170,Outside,7687.272106,344.7779593
3963,San Mateo,0.827981652,Rooftop,Urban,Rooftop - Urban,0.956515281,0-25,Burlingame,305553,1.568713458,0-25,San Mateo,300828,8.941870463,75-100,Martin,301170,Within,3350.737443,261.6256592
3964,San Mateo,0.226481584,Parking,Urban,Parking - Urban,0.728925767,0-25,Santa Paula,307010,5.073853535,25-50,San Mateo,300828,6.523566736,50-75,Martin,301170,Within,916.5422249,155.9207349
3965,San Mateo,0.610728701,Parking,Urban,Parking - Urban,0.901808321,0-25,Santa Paula,307010,5.239105015,25-50,San Mateo,300828,6.504985781,50-75,Martin,301170,Within,2471.540999,212.9942788
3966,San Mateo,0.614470784,Parking,Urban,Parking - Urban,0.778168145,0-25,Santa Paula,307010,5.122266676,25-50,San Mateo,300828,6.495443063,50-75,Martin,301170,Within,2486.684774,209.7544179
3967,San Mateo,0.260809127,Rooftop,Urban,Rooftop - Urban,0.827636266,0-25,Santa Paula,307010,5.173963116,25-50,San Mateo,300828,6.430204146,50-75,Martin,301170,Within,1055.461233,134.2096714
3968,San Mateo,0.451717184,Parking,Urban,Parking - Urban,0.72558964,0-25,Santa Paula,307010,5.0718922,25-50,San Mateo,300828,6.426171707,50-75,Martin,301170,Within,1828.04136,232.5390161
3969,San Mateo,9.518894467,Rooftop,Urban,Rooftop - Urban,0.444272444,0-25,Millbrae,304382,4.138968058,25-50,San Mateo,300828,6.242215698,50-75,Martin,301170,Within,38521.5317,1613.244383
3970,San Mateo,4.637763046,Rooftop,Urban,Rooftop - Urban,0.811086386,0-25,Millbrae,304382,4.351062147,25-50,San Mateo,300828,5.990004235,50-75,Martin,301170,Within,18768.43346,817.3306434
3971,San Mateo,0.417105694,Ground,Urban,Ground - Urban,1.818709134,25-50,Serramonte,308929,5.950690238,25-50,Martin,301170,5.950690238,50-75,Martin,301170,Within,1687.973455,170.152076
3972,San Mateo,3.075680175,Rooftop,Urban,Rooftop - Urban,1.024626016,0-25,United Cogen Tap,305202,4.898504127,25-50,Martin,301170,4.898504127,25-50,Martin,301170,Within,12446.90592,560.7967757
3973,San Mateo,4.423720943,Parking,Urban,Parking - Urban,0.265336165,0-25,United Cogen Tap,305202,4.638131164,25-50,Martin,301170,4.638131164,25-50,Martin,301170,Within,17902.23381,636.1530619
3974,San Mateo,1.221688008,Rooftop,Urban,Rooftop - Urban,0.532510412,0-25,United Cogen Tap,305202,4.171802816,25-50,Martin,301170,4.171802816,25-50,Martin,301170,Within,4944.019154,291.2780881
3975,San Mateo,1.981760734,Rooftop,Urban,Rooftop - Urban,0.300107217,0-25,United Cogen Tap,305202,4.061028793,25-50,Martin,301170,4.061028793,25-50,Martin,301170,Within,8019.935816,576.7239364
3976,San Mateo,1.281978855,Parking,Urban,Parking - Urban,0.339559436,0-25,United Cogen Tap,305202,4.012144471,25-50,Martin,301170,4.012144471,25-50,Martin,301170,Within,5188.002625,606.1638984
3977,San Mateo,2.688851642,Rooftop,Urban,Rooftop - Urban,0.351929385,0-25,United Cogen Tap,305202,3.994397549,25-50,Martin,301170,3.994397549,25-50,Martin,301170,Within,10881.43715,681.9542629
3978,San Mateo,1.314476641,Parking,Urban,Parking - Urban,1.088413616,0-25,East Grand,306725,3.933783255,25-50,Martin,301170,3.933783255,25-50,Martin,301170,Outside,5319.519681,301.9309355
3979,San Mateo,1.416796771,Rooftop,Urban,Rooftop - Urban,0.730759793,0-25,Serramonte,308929,4.789634947,25-50,Martin,301170,4.789634947,25-50,Martin,301170,Within,5733.595233,349.1209883
